word_count,sentence_count,avg_sentence_len,legal_density,char_count,unique_words,lexical_richness,year,cohort,outcome
2020,124,16.18,0.4455,11729,835,0.4356,2008,B_2001_2010,1
4118,195,21.04,0.2914,24207,1151,0.306,2008,B_2001_2010,1
7380,312,23.94,0.2168,44506,1173,0.1695,2008,B_2001_2010,2
1460,85,16.94,0.6849,8779,564,0.4055,2008,B_2001_2010,0
2186,156,14.1,0.5489,13189,748,0.355,2008,B_2001_2010,1
2302,118,19.4,0.5647,13911,736,0.3423,2008,B_2001_2010,2
5565,263,21.07,0.3235,33587,1302,0.2487,2008,B_2001_2010,1
1435,93,15.31,0.6272,8447,557,0.4111,2008,B_2001_2010,1
2191,125,17.46,0.4108,13070,781,0.3733,2008,B_2001_2010,1
9253,473,19.49,0.1513,54653,1994,0.2301,2008,B_2001_2010,1
6446,271,23.71,0.2792,39262,1551,0.2558,2008,B_2001_2010,1
3047,158,19.2,0.4595,17854,952,0.3279,2008,B_2001_2010,0
4764,224,21.17,0.2729,27397,1227,0.2725,2008,B_2001_2010,1
8027,323,24.76,0.1495,47062,1578,0.21,2008,B_2001_2010,1
4274,201,20.98,0.3276,25733,1154,0.285,2008,B_2001_2010,0
3327,155,21.22,0.3006,19159,873,0.2747,2008,B_2001_2010,0
4731,213,22.25,0.1902,27949,1140,0.2526,2008,B_2001_2010,0
7691,345,22.12,0.208,46087,1519,0.2105,2008,B_2001_2010,2
2012,94,21.43,0.5467,11650,719,0.3762,2008,B_2001_2010,1
3476,149,23.51,0.2589,20482,842,0.2535,2008,B_2001_2010,0
5883,276,21.2,0.204,35321,1492,0.2708,2008,B_2001_2010,0
1597,80,19.99,0.3757,9376,560,0.3682,2008,B_2001_2010,1
1849,76,24.26,0.8112,10875,645,0.364,2008,B_2001_2010,1
5001,218,22.95,0.24,28885,1317,0.2795,2008,B_2001_2010,0
7215,312,23.03,0.194,43088,1734,0.2554,2008,B_2001_2010,2
5320,265,19.83,0.188,31499,1700,0.3346,2008,B_2001_2010,0
16081,827,19.52,0.0871,98622,2871,0.1914,2008,B_2001_2010,1
3804,109,34.74,0.3943,23128,933,0.255,2008,B_2001_2010,0
1349,68,19.78,0.6672,8326,519,0.4025,2008,B_2001_2010,1
5546,245,22.5,0.1983,33281,1477,0.2842,2008,B_2001_2010,1
11051,547,20.12,0.1448,65926,2418,0.2379,2008,B_2001_2010,0
1982,97,20.49,0.4541,11567,717,0.3824,2008,B_2001_2010,1
6015,305,19.55,0.1663,35230,1451,0.2565,2008,B_2001_2010,0
2838,103,27.67,0.4933,16552,863,0.3164,2008,B_2001_2010,1
3753,162,22.99,0.3464,21572,967,0.2736,2008,B_2001_2010,0
1959,109,17.64,0.4084,11752,699,0.3793,2008,B_2001_2010,1
5494,242,22.81,0.2548,33012,1232,0.2363,2008,B_2001_2010,1
5632,279,20.02,0.2841,34164,1367,0.2571,2008,B_2001_2010,1
8184,407,20.14,0.1711,49825,1514,0.1979,2008,B_2001_2010,1
3166,151,20.89,0.3159,18403,937,0.3124,2008,B_2001_2010,1
5874,239,24.5,0.2043,33610,1257,0.2276,2008,B_2001_2010,1
6933,318,21.67,0.1731,40905,1614,0.2461,2008,B_2001_2010,0
7582,361,20.96,0.211,44539,1812,0.2535,2008,B_2001_2010,1
6848,279,24.39,0.219,40723,1660,0.2554,2008,B_2001_2010,1
2245,141,15.79,0.49,13756,756,0.355,2008,B_2001_2010,1
6028,269,22.39,0.1327,37069,1312,0.2303,2008,B_2001_2010,1
4786,242,19.79,0.2507,27986,1301,0.2833,2008,B_2001_2010,1
4142,191,21.68,0.338,24676,1259,0.3187,2008,B_2001_2010,1
1978,66,30.0,0.455,11303,565,0.3064,2008,B_2001_2010,1
4110,150,27.27,0.2433,23866,1080,0.2725,2009,B_2001_2010,2
1834,95,19.17,0.3272,10633,643,0.3691,2009,B_2001_2010,1
12425,650,19.18,0.0724,75513,2056,0.1762,2009,B_2001_2010,2
3583,199,18.14,0.1675,22002,819,0.2397,2009,B_2001_2010,0
4063,198,20.55,0.4184,24378,1122,0.2902,2009,B_2001_2010,0
8108,206,39.27,0.2097,45955,1425,0.1844,2009,B_2001_2010,1
3083,156,19.49,0.1946,18348,825,0.2809,2009,B_2001_2010,2
2919,104,27.95,0.3426,17086,888,0.3213,2009,B_2001_2010,1
10223,569,18.01,0.1174,60815,2162,0.223,2009,B_2001_2010,2
721,42,17.21,1.5257,4323,325,0.4785,2009,B_2001_2010,0
3787,157,24.14,0.2641,22152,1061,0.2897,2009,B_2001_2010,2
3087,131,23.58,0.3563,18572,918,0.311,2009,B_2001_2010,1
8076,377,21.32,0.161,47687,1897,0.2483,2009,B_2001_2010,0
7438,386,19.52,0.1076,44198,1684,0.2376,2009,B_2001_2010,1
2771,145,18.9,0.2165,16349,848,0.3298,2009,B_2001_2010,1
16705,717,23.23,0.1497,102616,3245,0.2065,2009,B_2001_2010,1
6134,282,21.78,0.2282,36213,1277,0.2173,2010,B_2001_2010,1
7314,438,16.66,0.1367,42444,1711,0.2435,2010,B_2001_2010,0
2861,152,18.75,0.2796,18242,834,0.303,2010,B_2001_2010,1
5557,315,17.49,0.108,32216,1452,0.2739,2010,B_2001_2010,0
4964,236,21.11,0.2015,29692,1250,0.2619,2010,B_2001_2010,1
2431,141,17.08,0.2468,14526,822,0.3538,2010,B_2001_2010,2
4127,183,22.28,0.2908,24233,1134,0.2893,2010,B_2001_2010,1
8003,415,19.18,0.1374,47051,1906,0.2505,2010,B_2001_2010,0
7444,497,15.02,0.1478,44035,1743,0.2453,2010,B_2001_2010,1
504,45,11.51,0.7937,3101,224,0.4782,2010,B_2001_2010,2
4879,255,19.08,0.2255,28478,1232,0.2652,2010,B_2001_2010,1
21022,819,25.65,0.0904,124449,2993,0.1544,2010,B_2001_2010,1
4151,250,16.33,0.2168,25996,1109,0.2828,2010,B_2001_2010,1
4346,168,25.74,0.3451,25615,1192,0.2874,2010,B_2001_2010,1
4540,185,24.65,0.1982,26134,971,0.2271,2010,B_2001_2010,1
5520,287,19.33,0.2355,33765,1390,0.2641,2010,B_2001_2010,1
9717,519,18.76,0.1338,59633,2510,0.2756,2010,B_2001_2010,0
3795,181,20.82,0.2635,22087,1035,0.2848,2010,B_2001_2010,0
1786,85,20.82,0.4479,11300,575,0.3376,2010,B_2001_2010,1
1645,72,22.53,0.6079,9548,528,0.3343,2010,B_2001_2010,1
2987,149,19.89,0.3013,17807,840,0.2939,2010,B_2001_2010,0
6480,292,21.99,0.2469,39526,1589,0.2588,2010,B_2001_2010,1
3831,189,20.32,0.2349,23424,950,0.2608,2010,B_2001_2010,1
10600,449,23.68,0.1415,63605,1939,0.1944,2010,B_2001_2010,0
9743,400,24.45,0.1437,58094,1776,0.1918,2010,B_2001_2010,0
2740,119,23.15,0.4015,16118,731,0.2828,2010,B_2001_2010,0
5125,203,25.38,0.2341,30586,1320,0.2712,2010,B_2001_2010,1
2806,137,20.42,0.2495,16883,829,0.314,2010,B_2001_2010,0
22538,789,28.61,0.0887,136779,3293,0.155,2010,B_2001_2010,2
5592,338,16.33,0.2146,33415,1595,0.2988,2010,B_2001_2010,1
12961,955,13.44,0.1234,76266,2853,0.2318,2010,B_2001_2010,0
8412,390,21.44,0.107,48861,1852,0.23,2010,B_2001_2010,1
2732,101,27.15,0.366,15607,701,0.269,2010,B_2001_2010,1
5521,180,30.61,0.2174,32595,1097,0.2067,2010,B_2001_2010,1
3519,187,18.47,0.2273,20354,1075,0.3171,2010,B_2001_2010,1
2500,95,26.02,0.44,14416,654,0.2684,2010,B_2001_2010,1
8864,395,22.47,0.2144,53037,1782,0.2105,2010,B_2001_2010,1
3385,174,19.44,0.3545,20084,1003,0.3123,2010,B_2001_2010,1
3764,146,25.83,0.186,22111,932,0.259,2010,B_2001_2010,1
2931,108,26.98,0.3412,16983,846,0.2958,2010,B_2001_2010,1
3308,125,26.39,0.2418,18971,782,0.247,2010,B_2001_2010,1
3362,215,15.5,0.3569,19815,987,0.3087,2010,B_2001_2010,1
8496,345,24.54,0.1059,50129,1889,0.2316,2010,B_2001_2010,0
6884,263,26.1,0.1743,41877,1498,0.2272,2010,B_2001_2010,1
3726,196,19.13,0.3221,21934,944,0.2646,2010,B_2001_2010,0
6648,314,21.13,0.2557,39863,1609,0.2565,2010,B_2001_2010,1
6701,292,22.83,0.1791,40416,1455,0.2301,2010,B_2001_2010,1
3294,203,16.17,0.425,19828,981,0.3148,2010,B_2001_2010,1
5896,268,22.01,0.2374,36725,1333,0.2405,2010,B_2001_2010,0
11949,429,27.92,0.1172,71416,2145,0.1905,2010,B_2001_2010,1
2127,119,17.96,0.4701,12610,715,0.3592,2010,B_2001_2010,1
1149,60,18.95,0.6092,6789,468,0.423,2010,B_2001_2010,1
3598,206,17.53,0.3891,21765,975,0.2849,2010,B_2001_2010,1
852,47,18.02,0.8216,4965,372,0.4554,2010,B_2001_2010,1
7454,300,24.88,0.2012,45540,1573,0.2211,2010,B_2001_2010,1
13678,648,21.1,0.1535,82882,2934,0.2253,2010,B_2001_2010,1
2029,81,25.11,0.2464,11547,670,0.3504,2010,B_2001_2010,1
2994,177,16.79,0.2338,17389,956,0.331,2010,B_2001_2010,1
20606,1198,17.24,0.0582,123849,3117,0.1584,2010,B_2001_2010,1
4294,234,18.24,0.2795,25163,1178,0.2871,2010,B_2001_2010,1
4691,268,17.38,0.2771,28544,1241,0.278,2010,B_2001_2010,1
1020,57,17.98,0.6863,6007,396,0.401,2010,B_2001_2010,1
3126,144,21.72,0.2239,17464,918,0.3055,2010,B_2001_2010,1
8684,292,29.75,0.1727,52441,1734,0.2136,2010,B_2001_2010,0
15060,517,29.08,0.093,89213,2256,0.161,2010,B_2001_2010,0
2332,150,15.53,0.3859,14079,812,0.3658,2010,B_2001_2010,0
447,24,18.62,1.3423,2671,219,0.5235,2010,B_2001_2010,1
4526,231,19.6,0.2209,27026,1085,0.2539,2010,B_2001_2010,1
6211,290,21.49,0.2415,35800,1403,0.238,2010,B_2001_2010,2
1889,83,22.46,0.5823,11150,529,0.3002,2010,B_2001_2010,1
4005,222,17.97,0.1998,23889,1098,0.2871,2010,B_2001_2010,0
9269,312,29.55,0.1187,54580,1742,0.1982,2010,B_2001_2010,1
3166,196,16.01,0.2527,18739,972,0.3228,2010,B_2001_2010,0
4967,278,17.76,0.2013,30051,1322,0.2813,2010,B_2001_2010,0
3712,171,21.64,0.3772,22896,1098,0.3101,2010,B_2001_2010,1
3149,163,19.13,0.2858,19594,954,0.315,2010,B_2001_2010,1
3160,141,22.42,0.3165,18424,849,0.2842,2010,B_2001_2010,1
11300,393,28.63,0.1858,68567,2192,0.2038,2010,B_2001_2010,1
5392,264,20.35,0.2596,31321,1343,0.2635,2010,B_2001_2010,1
2886,163,17.28,0.4505,16925,978,0.3531,2010,B_2001_2010,0
5735,246,23.22,0.1918,32941,1368,0.2486,2010,B_2001_2010,0
2857,112,25.44,0.35,16850,661,0.2496,2010,B_2001_2010,0
6220,369,16.68,0.2572,37475,1530,0.2605,2010,B_2001_2010,1
1557,83,18.58,0.3854,9155,556,0.3744,2010,B_2001_2010,0
8824,378,23.34,0.1927,52286,1821,0.2152,2010,B_2001_2010,2
4759,164,29.02,0.1891,27486,1118,0.2452,2010,B_2001_2010,0
6210,305,20.22,0.2254,36682,1492,0.252,2010,B_2001_2010,1
4867,237,20.52,0.2671,29023,1220,0.2653,2010,B_2001_2010,1
10563,725,14.59,0.142,60466,2214,0.222,2010,B_2001_2010,1
9792,408,23.99,0.1225,58560,1886,0.2029,2010,B_2001_2010,1
6191,329,18.68,0.2423,37428,1674,0.2865,2010,B_2001_2010,1
12241,424,28.9,0.0572,74186,1953,0.1696,2010,B_2001_2010,1
2392,104,22.82,0.4599,13757,749,0.3269,2010,B_2001_2010,1
12794,730,17.47,0.1485,74294,2182,0.1822,2010,B_2001_2010,0
5931,287,20.82,0.1517,34174,1340,0.2391,2010,B_2001_2010,1
5539,267,20.4,0.325,33045,1559,0.2968,2010,B_2001_2010,1
9180,336,27.31,0.1307,54230,1964,0.2252,2010,B_2001_2010,0
6098,219,27.79,0.164,37344,1375,0.2363,2010,B_2001_2010,0
2967,111,26.9,0.2359,17480,732,0.2605,2010,B_2001_2010,1
6734,299,22.6,0.1485,39807,1296,0.2045,2010,B_2001_2010,0
1689,95,17.74,0.6513,9893,621,0.3843,2010,B_2001_2010,2
15163,951,16.15,0.1451,89428,2547,0.1767,2010,B_2001_2010,0
4179,209,20.04,0.2872,24712,1124,0.2819,2010,B_2001_2010,1
4905,248,19.77,0.265,29888,1469,0.3189,2010,B_2001_2010,1
10601,438,24.27,0.1604,62976,2193,0.2173,2010,B_2001_2010,0
7324,431,17.01,0.1638,43325,1792,0.2564,2010,B_2001_2010,0
4528,214,21.07,0.4417,27245,1224,0.2851,2010,B_2001_2010,1
6784,243,27.87,0.1916,41051,1365,0.2142,2010,B_2001_2010,1
2455,90,27.22,0.4481,14327,694,0.2949,2010,B_2001_2010,1
1539,79,19.34,0.9097,9179,659,0.4438,2010,B_2001_2010,1
4362,193,22.54,0.4127,26206,1253,0.2996,2010,B_2001_2010,1
4667,187,25.06,0.2571,27795,1077,0.243,2010,B_2001_2010,1
5207,244,21.15,0.2113,30926,1322,0.2717,2010,B_2001_2010,0
2119,95,22.58,0.3303,12397,644,0.3129,2010,B_2001_2010,1
4141,175,23.69,0.2898,24339,1033,0.2618,2010,B_2001_2010,0
6460,353,18.04,0.3096,39559,1439,0.2375,2010,B_2001_2010,0
1537,69,22.07,0.8458,9233,524,0.3604,2010,B_2001_2010,0
7490,378,19.83,0.1869,43458,1786,0.2509,2010,B_2001_2010,0
3794,194,19.35,0.2636,22468,1015,0.2831,2010,B_2001_2010,0
6060,215,28.05,0.1815,35315,1235,0.2139,2010,B_2001_2010,1
6422,351,18.11,0.1869,38944,1393,0.2322,2010,B_2001_2010,0
8530,399,21.49,0.2579,50820,1999,0.2463,2010,B_2001_2010,0
3880,276,13.93,0.232,22041,1174,0.3155,2010,B_2001_2010,0
3360,119,28.09,0.3571,20093,907,0.281,2010,B_2001_2010,1
4734,198,23.73,0.2535,27636,1076,0.2372,2010,B_2001_2010,1
5054,306,16.37,0.3759,30332,1391,0.2911,2010,B_2001_2010,1
6236,291,21.34,0.1604,36175,1550,0.2607,2010,B_2001_2010,0
15990,755,20.95,0.0625,91410,2726,0.1772,2010,B_2001_2010,0
3520,160,22.06,0.3409,20391,900,0.2693,2010,B_2001_2010,1
3785,224,16.71,0.3435,22335,1091,0.3009,2010,B_2001_2010,1
10993,416,26.41,0.1183,62902,1662,0.1584,2010,B_2001_2010,1
4666,235,19.68,0.1715,27119,1353,0.3054,2010,B_2001_2010,0
6980,339,20.63,0.1576,39804,1606,0.2414,2010,B_2001_2010,0
4122,177,23.1,0.2911,24167,1140,0.2943,2010,B_2001_2010,1
4965,256,19.33,0.2417,31243,1538,0.3233,2010,B_2001_2010,1
5529,304,18.16,0.1447,31573,1339,0.2534,2010,B_2001_2010,0
2504,135,18.34,0.2396,14516,829,0.3466,2010,B_2001_2010,1
3185,128,24.82,0.314,19208,913,0.3014,2010,B_2001_2010,1
9887,397,24.79,0.2225,58056,1948,0.211,2010,B_2001_2010,0
5367,294,18.09,0.2236,31324,1264,0.2497,2010,B_2001_2010,0
3748,192,19.6,0.2401,22408,1006,0.2812,2010,B_2001_2010,1
6462,212,30.45,0.1857,38056,1306,0.212,2010,B_2001_2010,1
1200,93,13.16,0.3333,7162,468,0.4025,2010,B_2001_2010,1
1555,92,17.15,0.5788,9503,528,0.3659,2010,B_2001_2010,1
17273,743,23.03,0.1158,104365,3385,0.2082,2010,B_2001_2010,1
49343,2335,21.12,0.0466,285025,6199,0.133,2010,B_2001_2010,0
25902,982,26.2,0.0772,159255,3360,0.1386,2010,B_2001_2010,1
16544,706,23.44,0.1148,99312,2480,0.1598,2010,B_2001_2010,1
16922,812,20.84,0.0473,99857,2778,0.1733,2010,B_2001_2010,2
1451,81,17.67,0.4135,8696,553,0.397,2010,B_2001_2010,1
2765,155,17.7,0.5063,16799,905,0.3472,2010,B_2001_2010,1
6896,369,18.76,0.203,43045,1357,0.2091,2010,B_2001_2010,1
8252,374,21.9,0.1575,50370,1927,0.2466,2010,B_2001_2010,0
1824,87,20.74,0.4386,11161,625,0.3591,2010,B_2001_2010,1
3425,165,20.7,0.2628,20659,933,0.2829,2010,B_2001_2010,1
2457,118,21.03,0.2849,14041,690,0.2926,2010,B_2001_2010,1
4858,169,28.44,0.1647,28653,1028,0.2194,2010,B_2001_2010,0
2631,120,21.95,0.3041,15779,810,0.3273,2010,B_2001_2010,1
4425,242,18.02,0.4294,26355,1227,0.2884,2010,B_2001_2010,0
4655,178,25.88,0.2793,27011,1036,0.2314,2010,B_2001_2010,1
3810,210,18.15,0.3937,23067,1110,0.3052,2010,B_2001_2010,0
3066,113,26.91,0.2609,17896,754,0.2609,2010,B_2001_2010,0
3149,174,17.86,0.2858,18736,874,0.2918,2010,B_2001_2010,1
175,20,8.55,3.4286,1013,115,0.7143,2010,B_2001_2010,1
4989,196,25.28,0.2405,31175,1175,0.2524,2010,B_2001_2010,0
6341,362,17.61,0.205,38473,1446,0.2421,2010,B_2001_2010,0
3309,152,21.61,0.4533,20241,874,0.2777,2010,B_2001_2010,1
5262,300,17.51,0.2661,31828,1402,0.2805,2010,B_2001_2010,1
3582,145,24.83,0.3071,20829,787,0.2267,2010,B_2001_2010,1
6072,259,23.37,0.1482,34766,1517,0.2617,2010,B_2001_2010,0
4890,261,18.49,0.2045,28556,1230,0.263,2010,B_2001_2010,0
10719,531,20.09,0.084,62074,2030,0.1968,2010,B_2001_2010,0
3426,169,20.2,0.3211,20659,974,0.3015,2010,B_2001_2010,0
2917,138,21.19,0.3085,17531,822,0.2945,2010,B_2001_2010,1
8087,361,22.25,0.1855,48500,2128,0.2739,2010,B_2001_2010,1
4030,205,19.87,0.1985,24761,858,0.2241,2010,B_2001_2010,1
8967,545,16.51,0.1338,53142,1755,0.2058,2010,B_2001_2010,1
5339,209,25.46,0.1311,32928,950,0.1894,2010,B_2001_2010,1
3142,182,17.24,0.3501,18531,1035,0.3425,2010,B_2001_2010,1
7002,338,20.75,0.2428,41849,1478,0.2228,2010,B_2001_2010,1
3040,155,19.39,0.4934,18080,975,0.3372,2010,B_2001_2010,1
4224,172,24.53,0.2367,25427,1191,0.2945,2010,B_2001_2010,0
1942,86,22.58,0.3605,12061,635,0.3424,2010,B_2001_2010,1
3336,160,20.88,0.2698,19535,879,0.277,2010,B_2001_2010,0
5411,205,26.3,0.1663,32544,1288,0.2491,2010,B_2001_2010,0
13737,547,25.01,0.1019,81750,2412,0.1877,2010,B_2001_2010,1
12127,488,24.7,0.1072,74098,2136,0.1892,2010,B_2001_2010,1
4441,178,24.94,0.2702,25745,944,0.2261,2010,B_2001_2010,1
8149,304,26.84,0.2577,49392,1823,0.2356,2010,B_2001_2010,1
4811,228,21.04,0.291,29086,1288,0.2806,2010,B_2001_2010,2
2451,166,14.65,0.3672,15137,783,0.3333,2010,B_2001_2010,0
6397,319,19.98,0.1407,37509,1589,0.2612,2010,B_2001_2010,0
3183,131,24.06,0.1885,19684,1005,0.3324,2010,B_2001_2010,0
2600,127,20.5,0.4231,14849,834,0.3335,2010,B_2001_2010,0
5318,264,20.06,0.2445,31185,1216,0.2399,2010,B_2001_2010,1
6507,285,22.68,0.1076,37512,1320,0.2124,2010,B_2001_2010,0
6071,282,21.5,0.1482,36427,1568,0.2736,2010,B_2001_2010,1
5499,231,23.78,0.2,33047,1378,0.2642,2010,B_2001_2010,1
2601,115,22.76,0.4229,15701,680,0.2726,2010,B_2001_2010,1
1995,113,17.57,0.4511,12055,789,0.414,2010,B_2001_2010,1
7078,340,20.75,0.1837,42117,1519,0.227,2010,B_2001_2010,0
3955,141,28.03,0.2781,23769,943,0.2475,2011,C_2011_2020,1
6717,254,26.4,0.2233,42718,1665,0.2593,2011,C_2011_2020,0
13470,676,19.71,0.1039,77501,2881,0.2238,2011,C_2011_2020,0
14915,675,22.18,0.1408,91566,2989,0.2113,2011,C_2011_2020,1
7058,405,17.41,0.1984,40714,1544,0.2283,2011,C_2011_2020,1
8602,374,22.89,0.1279,50318,1781,0.2154,2011,C_2011_2020,0
3973,138,28.72,0.3272,23822,979,0.2633,2011,C_2011_2020,1
3995,167,23.87,0.2753,24604,1179,0.3146,2011,C_2011_2020,1
3691,168,22.14,0.3522,21737,1006,0.2842,2011,C_2011_2020,1
10044,372,26.98,0.1294,61566,1635,0.176,2011,C_2011_2020,0
4810,228,20.95,0.2703,28905,1312,0.2904,2011,C_2011_2020,1
1144,57,20.11,0.9615,6818,499,0.4598,2011,C_2011_2020,1
6156,353,17.45,0.2599,37052,1624,0.2762,2011,C_2011_2020,1
4199,178,23.47,0.3334,24829,1111,0.2748,2011,C_2011_2020,1
16189,537,29.96,0.1112,99067,2837,0.1835,2011,C_2011_2020,1
9669,475,20.21,0.1965,59782,2203,0.2414,2011,C_2011_2020,0
2453,118,20.64,0.53,14372,613,0.2658,2011,C_2011_2020,1
8922,315,28.41,0.213,52621,1627,0.1911,2011,C_2011_2020,0
7549,371,20.32,0.2252,44983,1690,0.2342,2011,C_2011_2020,1
5628,216,25.96,0.2132,33436,1277,0.2406,2011,C_2011_2020,1
4791,305,15.78,0.2922,29781,964,0.2139,2011,C_2011_2020,1
2545,162,15.62,0.275,14656,846,0.3446,2011,C_2011_2020,0
1182,59,20.12,0.7614,6833,442,0.3968,2011,C_2011_2020,1
3107,125,24.7,0.3219,19465,905,0.3061,2011,C_2011_2020,1
8361,364,22.91,0.1914,51420,1789,0.2281,2011,C_2011_2020,0
8315,315,26.53,0.2044,49476,1725,0.2201,2011,C_2011_2020,0
2173,123,17.68,0.2301,12993,681,0.3295,2011,C_2011_2020,1
3305,188,17.64,0.2723,19550,1047,0.3313,2011,C_2011_2020,1
3216,163,19.76,0.2177,19015,805,0.2677,2011,C_2011_2020,2
3874,177,22.02,0.2581,23032,1160,0.3134,2011,C_2011_2020,1
4179,212,19.47,0.1914,25206,1047,0.2673,2011,C_2011_2020,1
2236,132,16.95,0.3578,13566,650,0.3041,2011,C_2011_2020,0
5723,312,18.15,0.2446,34646,1201,0.2226,2011,C_2011_2020,0
2324,138,17.07,0.3012,13852,700,0.3141,2011,C_2011_2020,1
4673,181,25.7,0.2568,28408,1152,0.2583,2011,C_2011_2020,1
4792,196,24.38,0.1878,29157,1311,0.2853,2011,C_2011_2020,1
3823,187,20.3,0.4447,22822,1200,0.3309,2011,C_2011_2020,1
4157,180,23.14,0.1924,24847,963,0.2437,2011,C_2011_2020,2
2437,110,21.76,0.3283,14870,899,0.3857,2011,C_2011_2020,0
12331,525,23.62,0.1216,73764,2409,0.2063,2011,C_2011_2020,0
6434,335,19.24,0.2642,38969,1332,0.2167,2011,C_2011_2020,0
8998,454,19.72,0.1222,51467,1941,0.2267,2011,C_2011_2020,0
4450,243,18.39,0.2022,26847,1342,0.3146,2011,C_2011_2020,1
6695,301,22.12,0.1494,37957,1423,0.2227,2011,C_2011_2020,1
3205,137,23.09,0.1872,18765,807,0.2665,2011,C_2011_2020,0
3261,133,24.32,0.2453,18695,868,0.2809,2011,C_2011_2020,0
5872,308,19.05,0.2214,34768,1366,0.2413,2011,C_2011_2020,1
3463,158,21.89,0.4043,20440,787,0.2391,2011,C_2011_2020,1
4014,192,20.91,0.2242,24108,1334,0.3453,2011,C_2011_2020,1
34907,1569,22.17,0.0802,210614,5456,0.1661,2011,C_2011_2020,0
5204,239,22.1,0.1729,31363,1169,0.2379,2011,C_2011_2020,1
1484,114,13.17,0.7412,8941,467,0.3315,2011,C_2011_2020,0
9413,433,21.64,0.1594,56294,2095,0.2328,2011,C_2011_2020,1
7984,331,24.2,0.1002,50021,1864,0.2456,2011,C_2011_2020,2
11445,453,25.38,0.1922,68862,2181,0.2009,2011,C_2011_2020,1
7341,382,19.07,0.1498,42608,1794,0.2554,2011,C_2011_2020,1
5484,205,27.04,0.2006,32440,1111,0.2112,2011,C_2011_2020,0
4978,285,17.47,0.3013,30252,1376,0.2911,2011,C_2011_2020,0
5185,291,17.72,0.27,30927,1345,0.2768,2011,C_2011_2020,1
3914,186,20.85,0.281,23477,1358,0.3628,2011,C_2011_2020,0
5782,299,19.25,0.173,33865,1508,0.2733,2011,C_2011_2020,0
6029,346,17.3,0.282,35478,1550,0.2699,2011,C_2011_2020,1
1256,64,19.86,0.8758,7530,498,0.4172,2011,C_2011_2020,2
9309,485,19.36,0.1289,54681,1837,0.2094,2011,C_2011_2020,0
3347,154,21.88,0.3884,19816,998,0.3149,2011,C_2011_2020,1
659,28,23.79,1.3657,3826,303,0.481,2011,C_2011_2020,1
4881,265,17.97,0.2254,28537,1416,0.3051,2011,C_2011_2020,1
5331,284,18.8,0.2063,32739,1419,0.2864,2011,C_2011_2020,0
7329,358,20.47,0.1364,42933,1613,0.2314,2011,C_2011_2020,2
3795,177,21.44,0.2899,22450,1081,0.2949,2011,C_2011_2020,2
4161,208,19.99,0.3605,24474,1133,0.2889,2011,C_2011_2020,1
1053,54,19.41,0.7597,6026,399,0.3922,2011,C_2011_2020,1
4651,263,17.5,0.258,27596,1292,0.2922,2011,C_2011_2020,1
1769,78,22.59,0.5088,10531,627,0.3708,2011,C_2011_2020,1
1922,86,22.2,0.3642,11535,564,0.3096,2011,C_2011_2020,0
2653,93,28.52,0.3769,15483,726,0.2868,2011,C_2011_2020,0
2545,103,24.7,0.3143,15015,744,0.3073,2011,C_2011_2020,1
3095,198,15.49,0.3554,17901,980,0.3305,2011,C_2011_2020,0
5765,259,22.23,0.1908,33004,1361,0.2474,2011,C_2011_2020,0
13038,566,23.14,0.1227,77212,2444,0.1973,2011,C_2011_2020,0
2776,237,11.8,0.4323,16277,936,0.3555,2011,C_2011_2020,0
3397,169,19.89,0.3533,20029,1068,0.3303,2011,C_2011_2020,1
5564,273,20.3,0.3235,33553,1234,0.232,2011,C_2011_2020,1
8923,458,19.42,0.1457,52941,2025,0.2387,2011,C_2011_2020,1
5762,230,25.0,0.243,34179,1539,0.2817,2011,C_2011_2020,0
7157,344,20.78,0.1258,41937,1586,0.2371,2011,C_2011_2020,2
4643,221,20.94,0.1508,27669,1032,0.2345,2011,C_2011_2020,1
10912,450,24.36,0.1008,66050,2154,0.2085,2011,C_2011_2020,1
7591,353,21.77,0.1317,45505,1430,0.1998,2011,C_2011_2020,1
4883,165,29.58,0.2253,29071,1314,0.2797,2011,C_2011_2020,1
6155,294,20.8,0.2275,37795,1345,0.2327,2011,C_2011_2020,1
11095,547,20.38,0.2163,65890,2137,0.2017,2011,C_2011_2020,0
2587,107,24.01,0.4252,15015,846,0.3405,2011,C_2011_2020,1
4252,171,25.05,0.1176,25409,932,0.2324,2011,C_2011_2020,1
8427,458,18.38,0.1661,51453,1821,0.2272,2011,C_2011_2020,1
3722,171,21.79,0.2418,21671,1061,0.2988,2011,C_2011_2020,0
1693,100,16.74,0.4135,9697,667,0.4099,2011,C_2011_2020,1
5015,319,15.54,0.2193,30263,1401,0.2971,2011,C_2011_2020,0
7215,459,15.69,0.1802,42880,1808,0.2629,2011,C_2011_2020,1
1764,83,21.28,0.3968,10454,569,0.3379,2011,C_2011_2020,1
5566,270,20.56,0.2336,32650,1560,0.2916,2011,C_2011_2020,1
7687,401,19.16,0.1561,45854,1842,0.2519,2011,C_2011_2020,1
9331,353,26.39,0.0965,55428,1642,0.1866,2011,C_2011_2020,1
8771,456,19.29,0.1254,53685,1890,0.2272,2011,C_2011_2020,1
3363,144,23.26,0.2974,20101,896,0.2762,2011,C_2011_2020,1
4136,248,16.65,0.3143,24257,1288,0.3264,2011,C_2011_2020,0
